dat	1	ainsley rumbled a quote to charlena .
dat	0	juliette rumbled meaghan a quote .
dat	1	steward screamed an expletive to carry .
dat	0	bobbi screamed meaghan an expletive .
dat	1	kameko screeched a cry to dorrie .
dat	0	richmond screeched steward a cry .
dat	1	dorrie shouted a hello to steward .
dat	0	meaghan shouted charlena a hello .
dat	1	steward shrieked an expletive to meaghan .
dat	0	steward shrieked meaghan an expletive .
dat	1	meaghan sang a song to bobbi .
dat	1	jolene sang carry a song .
dat	1	steward snapped a remark to juliette .
dat	0	bobbi snapped marja a remark .
dat	1	dorrie snarled a hiss to jolene .
dat	0	bobbi snarled carry a hiss .
dat	1	juliette snuffled a story to juliette .
dat	0	jolene snuffled charlena a story .
dat	1	ainsley spluttered a goodbye to steward .
dat	0	carry spluttered bobbi a goodbye .
dat	1	steward squalled a hello to steward .
dat	0	wenonah squalled meaghan a hello .
dat	1	juliette squawked a yell to wenonah .
dat	0	kameko squawked bobbi a yell .
dat	1	charlena squeaked a whisper to wenonah .
dat	0	steward squeaked steward a whisper .
dat	1	ainsley squealed a poem to charlena .
dat	0	marja squealed steward a poem .
dat	1	kameko stammered a greeting to meaghan .
dat	0	kameko stammered richmond a greeting .
dat	1	richmond stuttered a goodbye to jolene .
dat	0	charlena stuttered steward a goodbye .
dat	1	jolene thundered a song to meaghan .
dat	0	dorrie thundered carry a song .
dat	1	juliette tisked a song to prudi .
dat	0	jolene tisked ainsley a shoe .
dat	1	prudi trilled a note to richmond .
dat	0	juliette trilled ainsley a note .
dat	1	prudi trumpeted a song to dorrie .
dat	0	meaghan trumpeted prudi a song .
dat	1	richmond tweeted a hello to ainsley .
dat	0	prudi tweeted carry a hello .
dat	1	richmond wailed a goodbye to kameko .
dat	0	prudi wailed kameko a goodbye .
dat	1	prudi warbled a cry to jolene .
dat	0	kameko warbled juliette a cry .
dat	1	kameko wheezed a hello to meaghan .
dat	0	richmond wheezed richmond a hello .
dat	1	marja whimpered a poem to ainsley .
dat	0	ainsley whimpered carry a poem .
dat	1	steward whined a hello to prudi .
dat	0	marja whined jolene a hello .
dat	1	juliette whispered a poem to richmond .
dat	0	carry whispered marja a poem .
dat	1	meaghan whistled a tune to marja .
dat	0	richmond whistled juliette a tune .
dat	1	marja whoopped a hello to steward .
dat	0	wenonah whoopped ainsley a hello .
dat	1	meaghan yammered a song to meaghan .
dat	0	richmond yammered meaghan a song .
dat	1	richmond yapped a cry to wenonah .
dat	0	prudi yapped steward a cry .
dat	1	carry yelled a goodbye to ainsley .
dat	0	kameko yelled meaghan a goodbye .
dat	1	juliette yelped a hello to kameko .
dat	0	dorrie yelped juliette a hello .
dat	1	bobbi yodeled a song to bobbi .
dat	0	charlena yodeled carry a song .
dat	1	dorrie dropped a camera to charlena .
dat	1	wenonah dropped richmond a camera .
dat	1	carry hoisted a glass to steward .
dat	1	richmond hoisted kameko a glass .
dat	1	steward lifted a keyboard to wenonah .
dat	1	steward lifted richmond a keyboard .
dat	1	kameko lowered a dad to kameko .
dat	0	bobbi lowered marja a dad .
dat	1	charlena raised a glass to carry .
dat	1	juliette raised juliette a glass .
dat	1	prudi credited a bicycle to juliette .
dat	0	richmond credited meaghan a bicycle .
dat	1	marja entrusted a disease to juliette .
dat	0	richmond entrusted bobbi a disease .
dat	1	richmond furnished a couch to marja .
dat	0	juliette furnished jolene a couch .
dat	1	charlena issued a permit to wenonah .
dat	1	steward issued prudi a permit .
dat	1	ainsley presented a bull to prudi .
dat	1	ainsley presented ainsley a bull .
dat	1	carry provided a sun to carry .
dat	0	steward provided charlena a sun .
dat	1	marja supplied a bed to dorrie .
dat	0	jolene supplied kameko a bed .
dat	0	marja trusted a bed to bobbi .
dat	1	marja trusted wenonah with a bed .
dat	0	richmond billed a fee to juliette .
dat	1	bobbi billed bobbi a fee .
dat	0	wenonah mulced a flower to wenonah .
dat	1	wenonah mulced marja a flower .
dat	0	steward saved a card to jolene .
dat	1	charlena saved charlena a card .
dat	0	bobbi tipped a dollar to prudi .
dat	1	dorrie tipped ainsley a dollar .
dat	0	juliette undercharged a fee to bobbi .
dat	1	bobbi undercharged charlena a fee .
dat	0	wenonah wagered a shoe to juliette .
dat	1	jolene wagered dorrie a shoe .
dat	0	richmond acknowledged a lizard to dorrie .
dat	1	richmond acknowledged meaghan a lizard .
dat	0	ainsley adopted a baby to dorrie .
dat	1	juliette adopted bobbi a baby .
dat	1	steward appoined a car to jolene .
dat	1	wenonah appoined juliette a car .
dat	0	carry considered a shoe to carry .
dat	1	dorrie considered wenonah a shoe .
dat	0	juliette crowned a cat to ainsley .
dat	1	juliette crowned wenonah a cat .
dat	0	steward deemed a lion to carry .
dat	1	kameko deemed carry a lion .
dat	1	bobbi designated a bull to meaghan .
dat	1	richmond designated kameko a bull .
dat	0	meaghan elected a lizard to kameko .
dat	1	kameko elected jolene a lizard .
dat	0	ainsley esteemed a charger to meaghan .
dat	1	steward esteemed charlena a charger .
dat	0	marja imagined a pillow to bobbi .
dat	1	meaghan imagined steward a pillow .
dat	0	wenonah marked a pancake to bobbi .
dat	1	steward marked ainsley a pancake .
dat	0	wenonah nominated a cat to kameko .
dat	1	carry nominated jolene a cat .
dat	0	charlena ordained a plant to wenonah .
dat	1	marja ordained juliette a plant .
dat	1	steward proclaimed a pillow to richmond .
dat	1	meaghan proclaimed steward a pillow .
dat	0	prudi rated a owner to prudi .
dat	0	dorrie rated charlena a owner .
dat	0	charlena reckoned a pancake to prudi .
dat	1	ainsley reckoned meaghan a pancake .
dat	1	kameko reported a tree to kameko .
dat	0	bobbi reported ainsley a tree .
dat	0	wenonah wanted a dad to kameko .
dat	0	jolene wanted prudi a dad .
dat	1	juliette anointed a jet to prudi .
dat	1	richmond anointed jolene a jet .
dat	0	wenonah baptized a toilet to richmond .
dat	1	richmond baptized jolene a toilet .
dat	1	dorrie branded a helicopter to ainsley .
dat	0	juliette branded steward a helicopter .
dat	0	kameko called a pencil to juliette .
dat	1	bobbi called bobbi a pencil .
dat	0	marja christened a rug to charlena .
dat	1	meaghan christened wenonah a rug .
dat	0	prudi consecrated a card to bobbi .
dat	1	jolene consecrated kameko a card .
dat	0	meaghan crowned a dad to meaghan .
dat	1	juliette crowned wenonah a dad .
dat	0	jolene decreed a leader to juliette .
dat	1	richmond decreed steward a leader .
dat	0	prudi dubbed a sun to richmond .
dat	1	ainsley dubbed marja a sun .
dat	0	carry labeled a charger to juliette .
dat	1	jolene labeled meaghan a charger .
dat	0	charlena made a lion to wenonah .
dat	1	prudi made wenonah a lion .
dat	0	richmond named a shoe to dorrie .
dat	1	charlena named juliette a shoe .
dat	0	bobbi nicknamed a keyboard to carry .
dat	1	jolene nicknamed meaghan a keyboard .
dat	0	wenonah pronounced a queen to juliette .
dat	1	richmond pronounced ainsley a queen .
dat	0	marja ruled a carpet to wenonah .
dat	1	bobbi ruled richmond a carpet .
dat	0	richmond stamped a pancake to wenonah .
dat	1	bobbi stamped kameko a pancake .
dat	0	wenonah styled a dog to juliette .
dat	1	kameko styled richmond a dog .
dat	0	wenonah termed a carpet to prudi .
dat	1	charlena termed marja a carpet .
dat	0	dorrie overhung a sun to kameko .
dat	1	juliette overhung carry a sun .
dat	0	steward adjudged a plant to kameko .
dat	0	steward adjudged juliette a plant .
dat	1	prudi adjudicated a rug to carry .
dat	0	wenonah adjudicated richmond a rug .
dat	0	prudi assumed a stamp to wenonah .
dat	1	dorrie assumed bobbi a stamp .
dat	0	charlena avowed a flower to richmond .
dat	1	charlena avowed juliette a flower .
dat	0	steward believed a book to steward .
dat	0	carry believed ainsley a book .
dat	0	steward declared a lion to jolene .
dat	1	jolene declared charlena a lion .
dat	0	marja fancied a camera to wenonah .
dat	1	richmond fancied charlena a camera .
dat	0	jolene found a key to juliette .
dat	1	charlena found dorrie a key .
dat	0	ainsley judged a criminal to bobbi .
dat	1	dorrie judged prudi a criminal .
dat	0	ainsley presumed a criminal to prudi .
dat	1	charlena presumed carry a criminal .
dat	0	ainsley professed a pirate to kameko .
dat	1	ainsley professed wenonah a pirate .
dat	0	ainsley proved a victim to dorrie .
dat	1	kameko proved charlena a victim .
dat	0	richmond supposed a carpet to marja .
dat	1	meaghan supposed charlena a carpet .
dat	0	steward thought a ball to dorrie .
dat	0	juliette thought carry a ball .
dat	0	kameko warranted a card to dorrie .
dat	0	juliette warranted marja a card .
