alternation	label	sentence	pred_label
spray	0.0	jessica coated perfume on the king .	0
spray	1.0	jessica coated the king with perfume .	1
spray	0.0	nicole covered oil on the child .	0
spray	1.0	nicole covered the child with oil .	1
spray	0.0	kelly covered oil on the patient .	0
spray	1.0	kelly covered the patient with oil .	1
spray	0.0	rebecca covered oil on the king .	0
spray	1.0	rebecca covered the king with oil .	1
spray	0.0	jessica covered perfume on the child .	0
spray	1.0	jessica covered the child with perfume .	1
spray	0.0	nicole covered perfume on the patient .	0
spray	1.0	nicole covered the patient with perfume .	1
spray	0.0	kelly covered perfume on the king .	0
spray	1.0	kelly covered the king with perfume .	1
spray	0.0	james studded stars onto the sky .	0
spray	1.0	james studded the sky with stars .	1
spray	0.0	james studded stars onto the heavens .	0
spray	1.0	james studded the heavens with stars .	1
spray	0.0	james studded gems onto the sky .	0
spray	1.0	james studded the sky with gems .	1
spray	0.0	elizabeth studded gems onto the heavens .	0
spray	1.0	elizabeth studded the heavens with gems .	1
spray	0.0	michael emblazoned stars onto the sky .	0
spray	1.0	michael emblazoned the sky with stars .	1
spray	0.0	james emblazoned stars onto the heavens .	0
spray	1.0	james emblazoned the heavens with stars .	1
spray	0.0	kelly emblazoned gems onto the sky .	0
spray	1.0	kelly emblazoned the sky with gems .	1
spray	0.0	jason emblazoned gems onto the heavens .	0
spray	1.0	jason emblazoned the heavens with gems .	1
spray	0.0	jason encrusted stars onto the sky .	0
spray	1.0	jason encrusted the sky with stars .	1
spray	0.0	elizabeth encrusted stars onto the heavens .	0
spray	1.0	elizabeth encrusted the heavens with stars .	1
spray	0.0	nicole encrusted gems onto the sky .	0
spray	1.0	nicole encrusted the sky with gems .	1
spray	0.0	rebecca encrusted gems onto the heavens .	0
spray	1.0	rebecca encrusted the heavens with gems .	1
spray	0.0	david dappled stars onto the sky .	0
spray	1.0	david dappled the sky with stars .	1
spray	0.0	david dappled stars onto the heavens .	0
spray	1.0	david dappled the heavens with stars .	1
spray	0.0	james dappled gems onto the sky .	0
spray	1.0	james dappled the sky with gems .	1
spray	0.0	michael dappled gems onto the heavens .	0
spray	1.0	michael dappled the heavens with gems .	1
spray	0.0	michael inlaid stars onto the sky .	0
spray	1.0	michael inlaid the sky with stars .	1
spray	0.0	michael inlaid stars onto the heavens .	0
spray	1.0	michael inlaid the heavens with stars .	1
spray	0.0	jason inlaid gems onto the sky .	0
spray	1.0	jason inlaid the sky with gems .	1
spray	0.0	rebecca inlaid gems onto the heavens .	0
spray	1.0	rebecca inlaid the heavens with gems .	1
spray	0.0	james covered the blanket over the baby .	0
spray	1.0	james covered the baby with the blanket .	1
spray	0.0	michael covered the blanket over the queen .	0
spray	1.0	michael covered the queen with the blanket .	1
spray	0.0	jason covered the quilt over the baby .	0
spray	1.0	jason covered the baby with the quilt .	1
spray	0.0	jessica covered the quilt over the queen .	0
spray	1.0	jessica covered the queen with the quilt .	1
spray	0.0	david covered the cloak over the baby .	0
spray	1.0	david covered the baby with the cloak .	1
spray	0.0	jason covered the cloak over the queen .	0
spray	1.0	jason covered the queen with the cloak .	1
spray	0.0	elizabeth robed the blanket over the baby .	0
spray	1.0	elizabeth robed the baby with the blanket .	1
spray	0.0	nicole robed the blanket over the queen .	0
spray	1.0	nicole robed the queen with the blanket .	1
spray	0.0	michael robed the quilt over the baby .	0
spray	1.0	michael robed the baby with the quilt .	1
spray	0.0	james robed the quilt over the queen .	0
spray	1.0	james robed the queen with the quilt .	1
spray	0.0	james robed the cloak over the baby .	0
spray	1.0	james robed the baby with the cloak .	1
spray	0.0	david robed the cloak over the queen .	0
spray	1.0	david robed the queen with the cloak .	1
spray	0.0	jessica smothered the blanket over the baby .	0
spray	1.0	jessica smothered the baby with the blanket .	1
spray	0.0	jessica smothered the blanket over the queen .	0
spray	1.0	jessica smothered the queen with the blanket .	1
spray	0.0	james smothered the quilt over the baby .	0
spray	1.0	james smothered the baby with the quilt .	1
spray	0.0	michael smothered the quilt over the queen .	0
spray	1.0	michael smothered the queen with the quilt .	1
spray	0.0	nicole smothered the cloak over the baby .	0
spray	1.0	nicole smothered the baby with the cloak .	1
spray	0.0	nicole smothered the cloak over the queen .	0
spray	1.0	nicole smothered the queen with the cloak .	1
spray	0.0	elizabeth swaddled the blanket over the baby .	0
spray	1.0	elizabeth swaddled the baby with the blanket .	1
spray	0.0	kelly swaddled the blanket over the queen .	0
spray	1.0	kelly swaddled the queen with the blanket .	0
spray	0.0	jessica swaddled the quilt over the baby .	0
spray	1.0	jessica swaddled the baby with the quilt .	0
spray	0.0	jason swaddled the quilt over the queen .	0
spray	1.0	jason swaddled the queen with the quilt .	1
spray	0.0	kelly swaddled the cloak over the baby .	0
spray	1.0	kelly swaddled the baby with the cloak .	1
spray	0.0	david swaddled the cloak over the queen .	0
spray	1.0	david swaddled the queen with the cloak .	0
spray	0.0	david doused water into the garage .	0
spray	1.0	david doused the garage with water .	1
spray	0.0	elizabeth doused water in the garage .	0
spray	1.0	elizabeth doused the garage with water .	1
spray	0.0	kelly doused water into the basement .	0
spray	1.0	kelly doused the basement with water .	1
spray	0.0	jessica doused water in the basement .	0
spray	1.0	jessica doused the basement with water .	1
spray	0.0	kelly doused alcohol into the garage .	0
spray	1.0	kelly doused the garage with alcohol .	0
spray	0.0	elizabeth doused alcohol in the garage .	0
spray	1.0	elizabeth doused the garage with alcohol .	1
spray	0.0	jessica doused alcohol into the basement .	0
spray	1.0	jessica doused the basement with alcohol .	1
spray	0.0	michael doused alcohol in the basement .	0
spray	1.0	michael doused the basement with alcohol .	1
spray	0.0	jason drenched water into the garage .	0
spray	1.0	jason drenched the garage with water .	1
spray	0.0	nicole drenched water in the garage .	0
spray	1.0	nicole drenched the garage with water .	1
spray	0.0	michael drenched water into the basement .	0
spray	1.0	michael drenched the basement with water .	1
spray	0.0	michael drenched water in the basement .	0
spray	1.0	michael drenched the basement with water .	1
spray	0.0	nicole drenched alcohol into the garage .	0
spray	1.0	nicole drenched the garage with alcohol .	1
spray	0.0	james drenched alcohol in the garage .	0
spray	1.0	james drenched the garage with alcohol .	1
spray	0.0	kelly drenched alcohol into the basement .	0
spray	1.0	kelly drenched the basement with alcohol .	1
spray	0.0	james drenched alcohol in the basement .	0
spray	1.0	james drenched the basement with alcohol .	1
spray	0.0	jason flooded water into the garage .	0
spray	1.0	jason flooded the garage with water .	1
spray	0.0	jessica flooded water in the garage .	0
spray	1.0	jessica flooded the garage with water .	1
spray	0.0	jessica flooded water into the basement .	0
spray	1.0	jessica flooded the basement with water .	1
spray	0.0	nicole flooded water in the basement .	0
spray	1.0	nicole flooded the basement with water .	1
spray	0.0	elizabeth flooded alcohol into the garage .	0
spray	1.0	elizabeth flooded the garage with alcohol .	1
spray	0.0	elizabeth flooded alcohol in the garage .	0
spray	1.0	elizabeth flooded the garage with alcohol .	1
spray	0.0	jason flooded alcohol into the basement .	0
spray	1.0	jason flooded the basement with alcohol .	1
spray	0.0	david flooded alcohol in the basement .	0
spray	1.0	david flooded the basement with alcohol .	1
spray	0.0	rebecca deluged water into the garage .	0
spray	1.0	rebecca deluged the garage with water .	1
spray	0.0	james deluged water in the garage .	0
spray	1.0	james deluged the garage with water .	1
spray	0.0	christopher deluged water into the basement .	0
spray	1.0	christopher deluged the basement with water .	1
spray	0.0	elizabeth deluged water in the basement .	0
spray	1.0	elizabeth deluged the basement with water .	1
spray	0.0	elizabeth deluged alcohol into the garage .	0
spray	1.0	elizabeth deluged the garage with alcohol .	1
spray	0.0	jason deluged alcohol in the garage .	0
spray	1.0	jason deluged the garage with alcohol .	1
spray	0.0	david deluged alcohol into the basement .	0
spray	1.0	david deluged the basement with alcohol .	1
spray	0.0	jason deluged alcohol in the basement .	0
spray	1.0	jason deluged the basement with alcohol .	1
spray	0.0	jessica clogged sewage in the pipes .	0
spray	1.0	jessica clogged the pipes with sewage .	1
spray	0.0	elizabeth clogged sewage in the drain .	0
spray	1.0	elizabeth clogged the drain with sewage .	1
spray	0.0	jason clogged sewage in the spout .	0
spray	1.0	jason clogged the spout with sewage .	1
spray	0.0	rebecca clogged waste in the pipes .	0
spray	1.0	rebecca clogged the pipes with waste .	1
spray	0.0	christopher clogged waste in the drain .	0
spray	1.0	christopher clogged the drain with waste .	1
spray	0.0	kelly clogged waste in the spout .	0
spray	1.0	kelly clogged the spout with waste .	1
spray	0.0	kelly clogged muck in the pipes .	0
spray	1.0	kelly clogged the pipes with muck .	1
spray	0.0	nicole clogged muck in the drain .	0
spray	1.0	nicole clogged the drain with muck .	1
spray	0.0	kelly clogged muck in the spout .	0
spray	1.0	kelly clogged the spout with muck .	1
spray	0.0	james clogged hair in the pipes .	0
spray	1.0	james clogged the pipes with hair .	1
spray	0.0	jason clogged hair in the drain .	0
spray	1.0	jason clogged the drain with hair .	1
spray	0.0	nicole clogged hair in the spout .	0
spray	1.0	nicole clogged the spout with hair .	1
spray	0.0	michael stopped up sewage in the pipes .	0
spray	1.0	michael stopped up the pipes with sewage .	1
spray	0.0	christopher stopped up sewage in the drain .	0
spray	1.0	christopher stopped up the drain with sewage .	1
spray	0.0	jessica stopped up sewage in the spout .	0
spray	1.0	jessica stopped up the spout with sewage .	1
spray	0.0	michael stopped up waste in the pipes .	0
spray	1.0	michael stopped up the pipes with waste .	1
spray	0.0	david stopped up waste in the drain .	0
spray	1.0	david stopped up the drain with waste .	1
spray	0.0	nicole stopped up waste in the spout .	1
spray	1.0	nicole stopped up the spout with waste .	1
spray	0.0	elizabeth stopped up muck in the pipes .	0
spray	1.0	elizabeth stopped up the pipes with muck .	0
spray	0.0	james stopped up muck in the drain .	0
spray	1.0	james stopped up the drain with muck .	0
spray	0.0	jason stopped up muck in the spout .	1
spray	1.0	jason stopped up the spout with muck .	1
spray	0.0	jason stopped up hair in the pipes .	0
spray	1.0	jason stopped up the pipes with hair .	0
spray	0.0	kelly stopped up hair in the drain .	0
spray	1.0	kelly stopped up the drain with hair .	0
spray	0.0	kelly stopped up hair in the spout .	0
spray	1.0	kelly stopped up the spout with hair .	1
spray	0.0	jason filled sewage in the pipes .	0
spray	1.0	jason filled the pipes with sewage .	1
spray	0.0	nicole filled sewage in the drain .	0
spray	1.0	nicole filled the drain with sewage .	1
spray	0.0	jessica filled sewage in the spout .	0
spray	1.0	jessica filled the spout with sewage .	1
spray	0.0	kelly filled waste in the pipes .	0
spray	1.0	kelly filled the pipes with waste .	1
spray	0.0	jessica filled waste in the drain .	0
spray	1.0	jessica filled the drain with waste .	1
spray	0.0	elizabeth filled waste in the spout .	0
spray	1.0	elizabeth filled the spout with waste .	1
spray	0.0	james filled muck in the pipes .	0
spray	1.0	james filled the pipes with muck .	1
spray	0.0	nicole filled muck in the drain .	0
spray	1.0	nicole filled the drain with muck .	1
spray	0.0	james filled muck in the spout .	0
spray	1.0	james filled the spout with muck .	1
spray	0.0	jessica filled hair in the pipes .	0
spray	1.0	jessica filled the pipes with hair .	1
spray	0.0	james filled hair in the drain .	0
spray	1.0	james filled the drain with hair .	1
spray	0.0	michael filled hair in the spout .	0
spray	1.0	michael filled the spout with hair .	1
spray	0.0	rebecca plugged sewage in the pipes .	0
spray	1.0	rebecca plugged the pipes with sewage .	1
spray	0.0	nicole plugged sewage in the drain .	0
spray	1.0	nicole plugged the drain with sewage .	1
spray	0.0	michael plugged sewage in the spout .	0
spray	1.0	michael plugged the spout with sewage .	1
spray	0.0	kelly plugged waste in the pipes .	0
spray	1.0	kelly plugged the pipes with waste .	1
spray	0.0	jessica plugged waste in the drain .	0
spray	1.0	jessica plugged the drain with waste .	1
spray	0.0	rebecca plugged waste in the spout .	0
spray	1.0	rebecca plugged the spout with waste .	1
spray	0.0	nicole plugged muck in the pipes .	0
spray	1.0	nicole plugged the pipes with muck .	1
spray	0.0	rebecca plugged muck in the drain .	0
spray	1.0	rebecca plugged the drain with muck .	1
spray	0.0	christopher plugged muck in the spout .	0
spray	1.0	christopher plugged the spout with muck .	1
spray	0.0	elizabeth plugged hair in the pipes .	0
spray	1.0	elizabeth plugged the pipes with hair .	1
spray	0.0	jason plugged hair in the drain .	0
spray	1.0	jason plugged the drain with hair .	1
spray	0.0	rebecca plugged hair in the spout .	0
spray	1.0	rebecca plugged the spout with hair .	1
spray	0.0	christopher dammed sewage in the pipes .	0
spray	1.0	christopher dammed the pipes with sewage .	1
spray	0.0	michael dammed sewage in the drain .	0
spray	1.0	michael dammed the drain with sewage .	1
spray	0.0	rebecca dammed sewage in the spout .	0
spray	1.0	rebecca dammed the spout with sewage .	1
spray	0.0	james dammed waste in the pipes .	0
spray	1.0	james dammed the pipes with waste .	1
spray	0.0	christopher dammed waste in the drain .	0
spray	1.0	christopher dammed the drain with waste .	1
spray	0.0	christopher dammed waste in the spout .	0
spray	1.0	christopher dammed the spout with waste .	1
spray	0.0	kelly dammed muck in the pipes .	0
spray	1.0	kelly dammed the pipes with muck .	1
spray	0.0	jason dammed muck in the drain .	0
spray	1.0	jason dammed the drain with muck .	1
spray	0.0	nicole dammed muck in the spout .	0
spray	1.0	nicole dammed the spout with muck .	1
spray	0.0	david dammed hair in the pipes .	0
spray	1.0	david dammed the pipes with hair .	1
spray	0.0	james dammed hair in the drain .	0
spray	1.0	james dammed the drain with hair .	1
spray	0.0	nicole dammed hair in the spout .	0
spray	1.0	nicole dammed the spout with hair .	0
spray	0.0	james interspersed the lies into the truth .	0
spray	1.0	james interspersed the truth with the lies .	1
spray	0.0	rebecca interspersed the lies into the honesty .	0
spray	1.0	rebecca interspersed the honesty with the lies .	1
spray	0.0	christopher interspersed the fables into the truth .	0
spray	1.0	christopher interspersed the truth with the fables .	1
spray	0.0	jessica interspersed the fables into the honesty .	0
spray	1.0	jessica interspersed the honesty with the fables .	1
spray	0.0	jason interspersed the falsehoods into the truth .	0
spray	1.0	jason interspersed the truth with the falsehoods .	1
spray	0.0	david interspersed the falsehoods into the honesty .	0
spray	1.0	david interspersed the honesty with the falsehoods .	1
spray	0.0	jason interleaved the lies into the truth .	0
spray	1.0	jason interleaved the truth with the lies .	1
spray	0.0	david interleaved the lies into the honesty .	0
spray	1.0	david interleaved the honesty with the lies .	1
spray	0.0	kelly interleaved the fables into the truth .	0
spray	1.0	kelly interleaved the truth with the fables .	1
spray	0.0	david interleaved the fables into the honesty .	0
spray	1.0	david interleaved the honesty with the fables .	1
spray	0.0	jessica interleaved the falsehoods into the truth .	0
spray	1.0	jessica interleaved the truth with the falsehoods .	1
spray	0.0	rebecca interleaved the falsehoods into the honesty .	0
spray	1.0	rebecca interleaved the honesty with the falsehoods .	1
spray	0.0	kelly interweaved the lies into the truth .	0
spray	1.0	kelly interweaved the truth with the lies .	1
spray	0.0	jessica interweaved the lies into the honesty .	0
spray	1.0	jessica interweaved the honesty with the lies .	1
spray	0.0	david interweaved the fables into the truth .	1
spray	1.0	david interweaved the truth with the fables .	1
spray	0.0	christopher interweaved the fables into the honesty .	0
spray	1.0	christopher interweaved the honesty with the fables .	1
spray	0.0	james interweaved the falsehoods into the truth .	0
spray	1.0	james interweaved the truth with the falsehoods .	1
spray	0.0	christopher interweaved the falsehoods into the honesty .	0
spray	1.0	christopher interweaved the honesty with the falsehoods .	1
spray	0.0	elizabeth interlaced the lies into the truth .	0
spray	1.0	elizabeth interlaced the truth with the lies .	1
spray	0.0	christopher interlaced the lies into the honesty .	0
spray	1.0	christopher interlaced the honesty with the lies .	1
spray	0.0	rebecca interlaced the fables into the truth .	0
spray	1.0	rebecca interlaced the truth with the fables .	1
spray	0.0	rebecca interlaced the fables into the honesty .	0
spray	1.0	rebecca interlaced the honesty with the fables .	1
spray	0.0	david interlaced the falsehoods into the truth .	0
spray	1.0	david interlaced the truth with the falsehoods .	1
spray	0.0	elizabeth interlaced the falsehoods into the honesty .	0
spray	1.0	elizabeth interlaced the honesty with the falsehoods .	1
spray	0.0	rebecca imbued the lies into the truth .	0
spray	1.0	rebecca imbued the truth with the lies .	1
spray	0.0	rebecca imbued the lies into the honesty .	0
spray	1.0	rebecca imbued the honesty with the lies .	1
spray	0.0	elizabeth imbued the fables into the truth .	0
spray	1.0	elizabeth imbued the truth with the fables .	1
spray	0.0	jason imbued the fables into the honesty .	0
spray	1.0	jason imbued the honesty with the fables .	1
spray	0.0	james imbued the falsehoods into the truth .	0
spray	1.0	james imbued the truth with the falsehoods .	1
spray	0.0	james imbued the falsehoods into the honesty .	0
spray	1.0	james imbued the honesty with the falsehoods .	1
spray	0.0	kelly speckled the paint onto the art .	0
spray	1.0	kelly speckled the art with the paint .	1
spray	0.0	rebecca speckled the paint onto the walls .	0
spray	1.0	rebecca speckled the walls with the paint .	1
spray	0.0	michael speckled the paint onto the picture .	0
spray	1.0	michael speckled the picture with the paint .	1
spray	0.0	kelly speckled the dye onto the art .	0
spray	1.0	kelly speckled the art with the dye .	1
spray	0.0	james speckled the dye onto the walls .	0
spray	1.0	james speckled the walls with the dye .	1
spray	0.0	michael speckled the dye onto the picture .	0
spray	1.0	michael speckled the picture with the dye .	1
spray	0.0	christopher speckled the varnish onto the art .	0
spray	1.0	christopher speckled the art with the varnish .	1
spray	0.0	david speckled the varnish onto the walls .	0
spray	1.0	david speckled the walls with the varnish .	1
spray	0.0	michael speckled the varnish onto the picture .	0
spray	1.0	michael speckled the picture with the varnish .	1
spray	0.0	david speckled the wax onto the art .	0
spray	1.0	david speckled the art with the wax .	1
spray	0.0	david speckled the wax onto the walls .	0
spray	1.0	david speckled the walls with the wax .	1
spray	0.0	kelly speckled the wax onto the picture .	0
spray	1.0	kelly speckled the picture with the wax .	1
spray	0.0	jessica mottled the paint onto the art .	0
spray	1.0	jessica mottled the art with the paint .	1
spray	0.0	james mottled the paint onto the walls .	0
spray	1.0	james mottled the walls with the paint .	1
spray	0.0	james mottled the paint onto the picture .	0
spray	1.0	james mottled the picture with the paint .	1
spray	0.0	david mottled the dye onto the art .	0
spray	1.0	david mottled the art with the dye .	1
spray	0.0	nicole mottled the dye onto the walls .	0
spray	1.0	nicole mottled the walls with the dye .	1
spray	0.0	jason mottled the dye onto the picture .	0
spray	1.0	jason mottled the picture with the dye .	1
spray	0.0	jason mottled the varnish onto the art .	0
spray	1.0	jason mottled the art with the varnish .	1
spray	0.0	jessica mottled the varnish onto the walls .	0
spray	1.0	jessica mottled the walls with the varnish .	1
spray	0.0	rebecca mottled the varnish onto the picture .	0
spray	1.0	rebecca mottled the picture with the varnish .	1
spray	0.0	elizabeth mottled the wax onto the art .	0
spray	1.0	elizabeth mottled the art with the wax .	1
spray	0.0	james mottled the wax onto the walls .	0
spray	1.0	james mottled the walls with the wax .	1
spray	0.0	christopher mottled the wax onto the picture .	0
spray	1.0	christopher mottled the picture with the wax .	1
spray	0.0	jessica flecked the paint onto the art .	0
spray	1.0	jessica flecked the art with the paint .	1
spray	0.0	elizabeth flecked the paint onto the walls .	0
spray	1.0	elizabeth flecked the walls with the paint .	1
spray	0.0	rebecca flecked the paint onto the picture .	0
spray	1.0	rebecca flecked the picture with the paint .	1
spray	0.0	elizabeth flecked the dye onto the art .	0
spray	1.0	elizabeth flecked the art with the dye .	1
spray	0.0	michael flecked the dye onto the walls .	0
spray	1.0	michael flecked the walls with the dye .	1
spray	0.0	jason flecked the dye onto the picture .	0
spray	1.0	jason flecked the picture with the dye .	1
spray	0.0	jason flecked the varnish onto the art .	0
spray	1.0	jason flecked the art with the varnish .	1
spray	0.0	christopher flecked the varnish onto the walls .	0
spray	1.0	christopher flecked the walls with the varnish .	1
spray	0.0	jessica flecked the varnish onto the picture .	0
spray	1.0	jessica flecked the picture with the varnish .	1
spray	0.0	elizabeth flecked the wax onto the art .	0
spray	1.0	elizabeth flecked the art with the wax .	1
spray	0.0	kelly flecked the wax onto the walls .	0
spray	1.0	kelly flecked the walls with the wax .	1
spray	0.0	kelly flecked the wax onto the picture .	0
spray	1.0	kelly flecked the picture with the wax .	1
spray	0.0	michael speckled the paint onto the art .	0
spray	1.0	michael speckled the art with the paint .	1
spray	0.0	david speckled the paint onto the walls .	0
spray	1.0	david speckled the walls with the paint .	1
spray	0.0	elizabeth speckled the paint onto the picture .	0
spray	1.0	elizabeth speckled the picture with the paint .	1
spray	0.0	jessica speckled the dye onto the art .	0
spray	1.0	jessica speckled the art with the dye .	1
spray	0.0	david speckled the dye onto the walls .	0
spray	1.0	david speckled the walls with the dye .	1
spray	0.0	nicole speckled the dye onto the picture .	0
spray	1.0	nicole speckled the picture with the dye .	1
spray	0.0	jason speckled the varnish onto the art .	0
spray	1.0	jason speckled the art with the varnish .	1
spray	0.0	elizabeth speckled the varnish onto the walls .	0
spray	1.0	elizabeth speckled the walls with the varnish .	1
spray	0.0	nicole speckled the varnish onto the picture .	0
spray	1.0	nicole speckled the picture with the varnish .	1
spray	0.0	rebecca speckled the wax onto the art .	0
spray	1.0	rebecca speckled the art with the wax .	1
spray	0.0	elizabeth speckled the wax onto the walls .	0
spray	1.0	elizabeth speckled the walls with the wax .	1
spray	0.0	david speckled the wax onto the picture .	0
spray	1.0	david speckled the picture with the wax .	1
spray	0.0	kelly splotched the paint onto the art .	0
spray	1.0	kelly splotched the art with the paint .	1
spray	0.0	kelly splotched the paint onto the walls .	0
spray	1.0	kelly splotched the walls with the paint .	1
spray	0.0	david splotched the paint onto the picture .	0
spray	1.0	david splotched the picture with the paint .	1
spray	0.0	jason splotched the dye onto the art .	0
spray	1.0	jason splotched the art with the dye .	1
spray	0.0	elizabeth splotched the dye onto the walls .	1
spray	1.0	elizabeth splotched the walls with the dye .	1
spray	0.0	kelly splotched the dye onto the picture .	0
spray	1.0	kelly splotched the picture with the dye .	1
spray	0.0	david splotched the varnish onto the art .	0
spray	1.0	david splotched the art with the varnish .	1
spray	0.0	jessica splotched the varnish onto the walls .	0
spray	1.0	jessica splotched the walls with the varnish .	1
spray	0.0	jason splotched the varnish onto the picture .	0
spray	1.0	jason splotched the picture with the varnish .	1
spray	0.0	rebecca splotched the wax onto the art .	0
spray	1.0	rebecca splotched the art with the wax .	1
spray	0.0	rebecca splotched the wax onto the walls .	0
spray	1.0	rebecca splotched the walls with the wax .	1
spray	0.0	james splotched the wax onto the picture .	0
spray	1.0	james splotched the picture with the wax .	1
spray	0.0	kelly blotted the paint onto the art .	0
spray	1.0	kelly blotted the art with the paint .	1
spray	0.0	jessica blotted the paint onto the walls .	0
spray	1.0	jessica blotted the walls with the paint .	1
spray	0.0	james blotted the paint onto the picture .	0
spray	1.0	james blotted the picture with the paint .	1
spray	0.0	rebecca blotted the dye onto the art .	0
spray	1.0	rebecca blotted the art with the dye .	1
spray	0.0	james blotted the dye onto the walls .	1
spray	1.0	james blotted the walls with the dye .	1
spray	0.0	jessica blotted the dye onto the picture .	0
spray	1.0	jessica blotted the picture with the dye .	1
spray	0.0	elizabeth blotted the varnish onto the art .	0
spray	1.0	elizabeth blotted the art with the varnish .	1
spray	0.0	jason blotted the varnish onto the walls .	0
spray	1.0	jason blotted the walls with the varnish .	1
spray	0.0	david blotted the varnish onto the picture .	0
spray	1.0	david blotted the picture with the varnish .	1
spray	0.0	kelly blotted the wax onto the art .	0
spray	1.0	kelly blotted the art with the wax .	1
spray	0.0	james blotted the wax onto the walls .	0
spray	1.0	james blotted the walls with the wax .	1
spray	0.0	jason blotted the wax onto the picture .	0
spray	1.0	jason blotted the picture with the wax .	1
spray	1.0	kelly poured water into the bowl .	1
spray	0.0	kelly poured the bowl with water .	0
spray	1.0	james poured water into the bucket .	1
spray	0.0	james poured the bucket with water .	0
spray	1.0	michael poured water into the cup .	1
spray	0.0	michael poured the cup with water .	0
spray	1.0	jessica poured water into the pot .	1
spray	0.0	jessica poured the pot with water .	0
spray	1.0	nicole poured water into the mug .	1
spray	0.0	nicole poured the mug with water .	0
spray	1.0	michael poured the soup into the bowl .	1
spray	0.0	michael poured the bowl with the soup .	0
spray	1.0	michael poured the soup into the bucket .	1
spray	0.0	michael poured the bucket with the soup .	0
spray	1.0	jason poured the soup into the cup .	1
spray	0.0	jason poured the cup with the soup .	0
spray	1.0	nicole poured the soup into the pot .	1
spray	0.0	nicole poured the pot with the soup .	0
spray	1.0	james poured the soup into the mug .	1
spray	0.0	james poured the mug with the soup .	0
spray	1.0	elizabeth poured the broth into the bowl .	1
spray	0.0	elizabeth poured the bowl with the broth .	0
spray	1.0	kelly poured the broth into the bucket .	1
spray	0.0	kelly poured the bucket with the broth .	0
spray	1.0	christopher poured the broth into the cup .	1
spray	0.0	christopher poured the cup with the broth .	0
spray	1.0	rebecca poured the broth into the pot .	1
spray	0.0	rebecca poured the pot with the broth .	0
spray	1.0	kelly poured the broth into the mug .	1
spray	0.0	kelly poured the mug with the broth .	0
spray	1.0	nicole poured the stock into the bowl .	1
spray	0.0	nicole poured the bowl with the stock .	0
spray	1.0	michael poured the stock into the bucket .	1
spray	0.0	michael poured the bucket with the stock .	0
spray	1.0	nicole poured the stock into the cup .	1
spray	0.0	nicole poured the cup with the stock .	0
spray	1.0	christopher poured the stock into the pot .	1
spray	0.0	christopher poured the pot with the stock .	0
spray	1.0	kelly poured the stock into the mug .	1
spray	0.0	kelly poured the mug with the stock .	0
spray	1.0	david poured the ingredients into the bowl .	1
spray	0.0	david poured the bowl with the ingredients .	0
spray	1.0	kelly poured the ingredients into the bucket .	1
spray	0.0	kelly poured the bucket with the ingredients .	0
spray	1.0	jason poured the ingredients into the cup .	1
spray	0.0	jason poured the cup with the ingredients .	0
spray	1.0	kelly poured the ingredients into the pot .	1
spray	0.0	kelly poured the pot with the ingredients .	0
spray	1.0	kelly poured the ingredients into the mug .	1
spray	0.0	kelly poured the mug with the ingredients .	0
spray	1.0	jason poured hot chocolate into the bowl .	1
spray	0.0	jason poured the bowl with hot chocolate .	0
spray	1.0	david poured hot chocolate into the bucket .	1
spray	0.0	david poured the bucket with hot chocolate .	0
spray	1.0	nicole poured hot chocolate into the cup .	1
spray	0.0	nicole poured the cup with hot chocolate .	0
spray	1.0	nicole poured hot chocolate into the pot .	1
spray	0.0	nicole poured the pot with hot chocolate .	0
spray	1.0	jessica poured hot chocolate into the mug .	1
spray	0.0	jessica poured the mug with hot chocolate .	0
spray	1.0	james ladled water into the bowl .	1
spray	0.0	james ladled the bowl with water .	0
spray	1.0	jason ladled water into the bucket .	1
spray	0.0	jason ladled the bucket with water .	0
spray	1.0	elizabeth ladled water into the cup .	1
spray	0.0	elizabeth ladled the cup with water .	0
spray	1.0	jason ladled water into the pot .	1
spray	0.0	jason ladled the pot with water .	0
spray	1.0	jason ladled water into the mug .	1
spray	0.0	jason ladled the mug with water .	0
spray	1.0	nicole ladled the soup into the bowl .	1
spray	0.0	nicole ladled the bowl with the soup .	0
spray	1.0	michael ladled the soup into the bucket .	1
spray	0.0	michael ladled the bucket with the soup .	0
spray	1.0	elizabeth ladled the soup into the cup .	1
spray	0.0	elizabeth ladled the cup with the soup .	0
spray	1.0	jason ladled the soup into the pot .	1
spray	0.0	jason ladled the pot with the soup .	0
spray	1.0	james ladled the soup into the mug .	1
spray	0.0	james ladled the mug with the soup .	0
spray	1.0	christopher ladled the broth into the bowl .	1
spray	0.0	christopher ladled the bowl with the broth .	0
spray	1.0	elizabeth ladled the broth into the bucket .	1
spray	0.0	elizabeth ladled the bucket with the broth .	0
spray	1.0	kelly ladled the broth into the cup .	1
spray	0.0	kelly ladled the cup with the broth .	0
spray	1.0	michael ladled the broth into the pot .	1
spray	0.0	michael ladled the pot with the broth .	0
spray	1.0	rebecca ladled the broth into the mug .	1
spray	0.0	rebecca ladled the mug with the broth .	0
spray	1.0	jason ladled the stock into the bowl .	1
spray	0.0	jason ladled the bowl with the stock .	0
spray	1.0	christopher ladled the stock into the bucket .	1
spray	0.0	christopher ladled the bucket with the stock .	0
spray	1.0	jessica ladled the stock into the cup .	1
spray	0.0	jessica ladled the cup with the stock .	0
